,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
63,1.01855564117,0.00192496180534,-1.14673853434,-1.03017001412,relu,3,"(10,)",lbfgs,"{'alpha': 3, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",70,-1.13277961663,-1.0303003244,-1.11934811048,-1.03548594046,-1.14706046136,-1.03380606068,-1.17119823606,-1.01964288802,-1.18465596626,-1.02970521058,-1.12837241395,-1.03178542631,-1.13274690677,-1.03155196218,-1.1578504152,-1.02908230035,0.0735002336595,0.000114568527267,0.0213200901322,0.00444741178544
64,3.49860405922,0.00184074044228,-1.09197016456,-1.0847487021,relu,3,"(10,)",sgd,"{'alpha': 3, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",37,-1.09207316555,-1.08449498566,-1.08924640072,-1.08519118591,-1.09045987596,-1.08535667011,-1.09199320136,-1.08481220893,-1.09483430955,-1.08415661781,-1.09154910271,-1.08534859084,-1.09671494732,-1.0834927562,-1.08890212182,-1.08513660135,0.0844859233736,6.68000757856e-05,0.00249932850119,0.000619689277643
65,1.55075922608,0.00184887647629,-1.09088438135,-1.08065764845,relu,3,"(10,)",adam,"{'alpha': 3, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",25,-1.09169196037,-1.08041556868,-1.08721445858,-1.08200676394,-1.08917935923,-1.08179436365,-1.0887952995,-1.08064461823,-1.09500592919,-1.07976828481,-1.09144139196,-1.0805123635,-1.09493374254,-1.07975377739,-1.0888280273,-1.08036544741,0.0656649648178,9.78504784406e-05,0.00272226646056,0.000781460668862
66,1.91549235582,0.00231519341469,-1.28254519804,-0.911848815775,relu,3,"(30,)",lbfgs,"{'alpha': 3, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",77,-1.32689782541,-0.905089471416,-1.21583926818,-0.914076262115,-1.24369477536,-0.924160141844,-1.29406312768,-0.910702153208,-1.30522882078,-0.907860744955,-1.26307301558,-0.910229440365,-1.30160444046,-0.913031647019,-1.31005688112,-0.909640665276,0.0146202179891,0.000149669384547,0.0355037573428,0.00534247065913
67,4.30322277546,0.00233548879623,-1.09128122844,-1.07679463972,relu,3,"(30,)",sgd,"{'alpha': 3, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",33,-1.09643726171,-1.07501169406,-1.08528533852,-1.07839048319,-1.0885479219,-1.07776751731,-1.09385749775,-1.07627401016,-1.0928007711,-1.07685254138,-1.08894329852,-1.07734877488,-1.09618286361,-1.07580367168,-1.08819402396,-1.07690842511,0.0911476651753,0.000525871696076,0.00384147390326,0.00101541498233
68,1.78467708826,0.00222754478455,-1.09065986532,-1.07498492971,relu,3,"(30,)",adam,"{'alpha': 3, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",21,-1.09397998964,-1.07344557505,-1.08609875015,-1.07767856295,-1.08868202684,-1.07595814253,-1.08817072853,-1.07508390488,-1.09587153847,-1.07444362656,-1.09118904873,-1.0749035449,-1.09382355437,-1.07363650101,-1.0874714232,-1.07472957979,0.067363139235,0.000174999886701,0.00334570749653,0.00126319575864
69,5.61536175013,0.00325068831444,-1.9482501823,-0.507810186308,relu,3,"(100,)",lbfgs,"{'alpha': 3, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",80,-1.97950409751,-0.532863200278,-1.90251731667,-0.50865184482,-1.83294888282,-0.509703382052,-2.01054293245,-0.487855692087,-2.09940163115,-0.497688724845,-1.93211603615,-0.52442919829,-1.94580515304,-0.48929217312,-1.88340635762,-0.511997274968,0.0391673715114,0.000287500554261,0.0770927917056,0.0148711633418
70,8.22954961658,0.00319239497185,-1.09168847274,-1.06756779964,relu,3,"(100,)",sgd,"{'alpha': 3, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",36,-1.09370391497,-1.06702719834,-1.08405850771,-1.06953535308,-1.08832198982,-1.06865417758,-1.09252288994,-1.06682003961,-1.09434313729,-1.06734735955,-1.0921228633,-1.06749922485,-1.09669290266,-1.06679582817,-1.09176350967,-1.06686321597,0.143294724345,0.000422881331293,0.00365136106031,0.000938652812532
71,2.40105313063,0.00300499796867,-1.09043775038,-1.07358821213,relu,3,"(100,)",adam,"{'alpha': 3, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",14,-1.09335493956,-1.07355340517,-1.08437984673,-1.07561609354,-1.08966332755,-1.07470081958,-1.08931008012,-1.07380464545,-1.09511322053,-1.07348013796,-1.09064102059,-1.0727882983,-1.09341016127,-1.07242587092,-1.08763817408,-1.07233642616,0.161660062135,0.000234583783715,0.00327254814867,0.00105876110295
72,1.05698236823,0.0019736289978,-1.12741661393,-1.03475739581,relu,10,"(10,)",lbfgs,"{'alpha': 10, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (10,)}",68,-1.1376349634,-1.02924667793,-1.10314481906,-1.03942873604,-1.11557603587,-1.03724840092,-1.12676621769,-1.0353373844,-1.1654099232,-1.02910429303,-1.12072973424,-1.03125093142,-1.12285785459,-1.04232522909,-1.12727464076,-1.03411751367,0.0111528646123,0.000159765222038,0.0171111733058,0.00448142468557
73,2.79186040163,0.00180348753929,-1.09149820937,-1.09050654256,relu,10,"(10,)",sgd,"{'alpha': 10, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (10,)}",35,-1.09131352739,-1.09058634942,-1.09114666701,-1.09077163972,-1.09155146395,-1.09074455716,-1.09139540744,-1.09051456828,-1.09244579321,-1.09014251654,-1.09133776845,-1.09050835363,-1.09191573436,-1.09015436867,-1.09088113238,-1.0906299871,0.0261839381602,5.03945110813e-05,0.000453872260543,0.000225040060869
74,1.16893860698,0.00180599093437,-1.09090500088,-1.08966728344,relu,10,"(10,)",adam,"{'alpha': 10, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (10,)}",26,-1.0906836545,-1.08970643978,-1.09031473635,-1.08996412701,-1.09035124359,-1.08989475512,-1.09054916785,-1.08979972098,-1.09199180073,-1.08927532775,-1.09106169205,-1.08957622851,-1.09198716822,-1.08936783365,-1.09030534481,-1.08975383469,0.100299103723,6.37972921343e-05,0.00066747246565,0.000228586404131
75,1.90566143394,0.00250163674355,-1.2045246071,-0.941660653861,relu,10,"(30,)",lbfgs,"{'alpha': 10, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (30,)}",75,-1.24014011358,-0.938483748017,-1.1740694245,-0.944429070063,-1.18080462619,-0.944080744523,-1.20908206259,-0.932973389086,-1.22035456859,-0.936561691063,-1.18598680209,-0.948738296369,-1.20341343191,-0.946976026595,-1.22234139537,-0.941042265172,0.0516904984741,0.000298573723132,0.0214965525997,0.00504740408607
76,3.99332758784,0.00201180577278,-1.09078795912,-1.08926349317,relu,10,"(30,)",sgd,"{'alpha': 10, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (30,)}",23,-1.09052139335,-1.08921638513,-1.0901133137,-1.08962150392,-1.09063619889,-1.08952241168,-1.09068204007,-1.08917482018,-1.0921976541,-1.08883479695,-1.09087444346,-1.08919816664,-1.09130797926,-1.0890976754,-1.08997436336,-1.08944218546,0.142814715404,8.20069319742e-05,0.000659942145333,0.000237898884438
77,1.28267899156,0.00232172012329,-1.09063563591,-1.08898346158,relu,10,"(30,)",adam,"{'alpha': 10, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (30,)}",20,-1.09051923912,-1.08896721825,-1.08995418738,-1.08939229806,-1.09033461715,-1.08919388505,-1.0899926037,-1.08905425536,-1.09230982089,-1.08841349134,-1.09056490593,-1.08899907763,-1.09156311417,-1.08866260542,-1.08985089092,-1.08918486155,0.0484706732865,0.000311876814184,0.000810909728809,0.000292686153213
78,5.55371579528,0.00396370887756,-1.38671971055,-0.658461366875,relu,10,"(100,)",lbfgs,"{'alpha': 10, 'activation': 'relu', 'solver': 'lbfgs', 'hidden_layer_sizes': (100,)}",79,-1.41312718162,-0.646504278514,-1.35234917999,-0.655718335662,-1.33992995694,-0.661479110271,-1.4110944935,-0.648216784652,-1.46827644036,-0.660318556352,-1.3753926091,-0.659385376837,-1.33178403734,-0.660334556373,-1.40188901539,-0.67573393634,0.11941155647,0.000607617478568,0.042840272462,0.0084462111655
79,8.06605389714,0.0027297437191,-1.09057934197,-1.08866575617,relu,10,"(100,)",sgd,"{'alpha': 10, 'activation': 'relu', 'solver': 'sgd', 'hidden_layer_sizes': (100,)}",19,-1.09054493463,-1.08854230387,-1.089759961,-1.08918533392,-1.09036387962,-1.08900885994,-1.09004086495,-1.08876493331,-1.09214642023,-1.08821620679,-1.09043889698,-1.08861794811,-1.09157339699,-1.0882480657,-1.08977031663,-1.08874239775,0.0356407689704,9.37305686689e-05,0.000800168143755,0.00031572878477
80,1.41940021515,0.00241738557816,-1.09097227896,-1.08926129344,relu,10,"(100,)",adam,"{'alpha': 10, 'activation': 'relu', 'solver': 'adam', 'hidden_layer_sizes': (100,)}",27,-1.09064880773,-1.0892421105,-1.09029095738,-1.08953078865,-1.09098691778,-1.08988684405,-1.09043536715,-1.08945711843,-1.092575085,-1.08875921882,-1.09067796852,-1.0891682434,-1.09190024132,-1.08874927645,-1.09026700972,-1.08929674719,0.0823827325638,0.000255307943282,0.000779952303578,0.000358261816851
