,INFO_Date,INFO_Div,INFO_HomeTeam,INFO_AwayTeam,INFO_FTHG,INFO_FTAG,INFO_FTR,INFO_BbAvH,INFO_PSH,PROBS,INFO_FTR_H,PROB_LESS_ODD,WIN_AVG,WIN_PINNACLE
163,2012-03-24,F1,Lyon,Sochaux,2.0,1.0,H,1.37,,0.487859330576,True,-0.242067676723,0.37,0.37
164,2012-03-24,F1,Montpellier,St Etienne,1.0,0.0,H,1.77,,0.505037244195,True,-0.0599345072178,0.77,0.77
165,2012-03-24,F1,Nice,Marseille,1.0,1.0,D,2.98,,0.390365695549,False,0.0547952257501,-1.0,-1.0
166,2012-03-24,F1,Valenciennes,Rennes,1.0,0.0,H,2.46,,0.454477006334,True,0.0479729412929,1.46,1.46
167,2012-03-25,F1,Dijon,Caen,2.0,0.0,H,2.26,,0.521152410492,True,0.0786745343863,1.26,1.26
168,2012-03-25,F1,Paris SG,Bordeaux,1.0,1.0,D,1.67,,0.453617206571,False,-0.145185188639,-1.0,-1.0
169,2012-03-25,F1,Toulouse,Auxerre,1.0,0.0,H,1.69,,0.491189339905,True,-0.100526636427,0.69,0.69
170,2012-03-31,F1,Auxerre,Valenciennes,2.0,0.0,H,2.37,,0.530424726626,True,0.108483798356,1.37,1.37
171,2012-03-31,F1,Bordeaux,Dijon,1.0,1.0,D,1.59,,0.493320396455,False,-0.135610421155,-1.0,-1.0
172,2012-03-31,F1,Lorient,Evian Thonon Gaillard,0.0,1.0,A,1.98,,0.484219387306,False,-0.020831117745,-1.0,-1.0
173,2012-03-31,F1,Nancy,Paris SG,2.0,1.0,H,3.99,,0.367568368163,True,0.116941801747,2.99,2.99
174,2012-03-31,F1,Sochaux,Brest,2.0,1.0,H,2.0,,0.500546511762,True,0.000546511761764,1.0,1.0
175,2012-03-31,F1,St Etienne,Nice,2.0,3.0,A,1.79,,0.465660979764,False,-0.0929982381131,-1.0,-1.0
176,2012-04-01,F1,Caen,Ajaccio,0.0,0.0,D,1.91,,0.49366711584,False,-0.0298930935841,-1.0,-1.0
177,2012-04-01,F1,Lille,Toulouse,2.0,1.0,H,1.72,,0.474096486717,True,-0.10729886212,0.72,0.72
178,2012-04-01,F1,Rennes,Lyon,1.0,1.0,D,2.48,,0.439502976437,False,0.0362771699853,-1.0,-1.0
179,2012-04-07,F1,Ajaccio,St Etienne,1.0,1.0,D,2.91,,0.467822871331,False,0.124180259647,-1.0,-1.0
180,2012-04-07,F1,Brest,Lille,3.0,1.0,H,4.79,,0.34593634071,True,0.137168073487,3.79,3.79
181,2012-04-07,F1,Dijon,Nancy,0.0,2.0,A,2.3,,0.438205943391,False,0.00342333469574,-1.0,-1.0
182,2012-04-07,F1,Evian Thonon Gaillard,Rennes,1.0,3.0,A,2.72,,0.464141013096,False,0.0964939542723,-1.0,-1.0
183,2012-04-07,F1,Lyon,Auxerre,2.0,1.0,H,1.38,,0.529937176721,True,-0.194700504439,0.38,0.38
184,2012-04-07,F1,Montpellier,Sochaux,2.0,1.0,H,1.43,,0.602845732851,True,-0.09645496645,0.43,0.43
185,2012-04-07,F1,Valenciennes,Toulouse,2.0,0.0,H,2.51,,0.434854556537,True,0.0364481820345,1.51,1.51
186,2012-04-08,F1,Caen,Bordeaux,1.0,0.0,H,2.92,,0.432645422961,True,0.0901796695363,1.92,1.92
187,2012-04-08,F1,Nice,Lorient,2.0,0.0,H,2.23,,0.433564048051,True,-0.0148664452221,1.23,1.23
188,2012-04-08,F1,Paris SG,Marseille,2.0,1.0,H,1.85,,0.481437995427,True,-0.0591025451136,0.85,0.85
189,2012-04-11,F1,Marseille,Montpellier,1.0,3.0,A,2.9,,0.448860402802,False,0.104032816595,-1.0,-1.0
190,2012-04-15,F1,Auxerre,Paris SG,1.0,1.0,D,3.6,,0.474628733779,False,0.196850956002,-1.0,-1.0
191,2012-04-15,F1,Lille,Ajaccio,4.0,1.0,H,1.3,,0.649073106575,True,-0.120157662656,0.3,0.3
192,2012-04-15,F1,Lorient,Montpellier,2.0,1.0,H,3.57,,0.358224808848,True,0.0781127640302,2.57,2.57
193,2012-04-15,F1,Nancy,Bordeaux,2.0,2.0,D,2.58,,0.399285198121,False,0.0116882988958,-1.0,-1.0
194,2012-04-15,F1,Sochaux,Dijon,1.0,0.0,H,1.99,,0.479572152823,True,-0.0229404099916,0.99,0.99
195,2012-04-15,F1,St Etienne,Brest,2.0,1.0,H,1.75,,0.505744598986,True,-0.0656839724425,0.75,0.75
196,2012-04-15,F1,Valenciennes,Evian Thonon Gaillard,0.0,3.0,A,2.0,,0.471633676154,False,-0.0283663238462,-1.0,-1.0
197,2012-04-16,F1,Rennes,Nice,3.0,1.0,H,1.7,,0.469642163099,True,-0.118593131019,0.7,0.7
198,2012-04-18,F1,Marseille,Caen,1.0,1.0,D,1.69,,0.488810728223,False,-0.102905248108,-1.0,-1.0
199,2012-04-18,F1,Toulouse,Lyon,3.0,0.0,H,2.61,,0.442164410945,True,0.0590226484926,1.61,1.61
200,2012-04-21,F1,Bordeaux,Marseille,2.0,1.0,H,2.37,,0.483878777618,True,0.0619378493483,1.37,1.37
201,2012-04-21,F1,Brest,Rennes,0.0,1.0,A,2.97,,0.367139322197,False,0.0304389854967,-1.0,-1.0
202,2012-04-21,F1,Caen,St Etienne,1.0,4.0,A,2.54,,0.477319281335,False,0.0836184939332,-1.0,-1.0
203,2012-04-21,F1,Dijon,Lille,0.0,2.0,A,4.7,,0.379088699844,False,0.166322742397,-1.0,-1.0
204,2012-04-21,F1,Evian Thonon Gaillard,Toulouse,2.0,1.0,H,2.57,,0.415703989157,True,0.0265989307916,1.57,1.57
205,2012-04-21,F1,Montpellier,Valenciennes,1.0,0.0,H,1.46,,0.652939295167,True,-0.0319922116827,0.46,0.46
