,INFO_Div,INFO_Date,probs_A,probs_D,probs_H,probs,prob_less_bet,pred,INFO_FTR,INFO_ODD_BET,WIN,WIN_P
3752,E1,2016-01-02,0.365378379715,0.271042337371,0.363579282914,0.365378379715,-0.0192370049001,A,A,2.6,1.6,1.64
3753,E2,2015-04-07,0.154909593367,0.234570603966,0.610519802667,0.610519802667,-0.0223915897382,H,H,1.58,0.58,0.58
3754,E1,2014-01-11,0.453325628772,0.277205462713,0.269468908515,0.453325628772,-0.0417238761784,A,A,2.02,1.02,1.06
3755,E2,2015-02-14,0.226805512336,0.280968727547,0.492225760117,0.492225760117,-0.0368747689838,H,A,1.89,-1.0,-1.0
3756,I1,2014-10-18,0.689914675142,0.198827180784,0.111258144074,0.689914675142,-0.0243710391439,A,D,1.4,-1.0,-1.0
3757,E0,2012-11-24,0.548786219826,0.240055196268,0.211158583906,0.548786219826,-0.0360091018113,A,D,1.71,-1.0,-1.0
3758,E1,2016-01-02,0.339031702136,0.276805437675,0.38416286019,0.38416286019,0.0096310249837,H,H,2.67,1.67,1.8
3759,I1,2016-04-30,0.237605918944,0.274954490169,0.487439590887,0.487439590887,-0.0176109141638,H,A,1.98,-1.0,-1.0
3760,E2,2011-04-05,0.390951989651,0.277677687554,0.331370322795,0.390951989651,-0.0400824931077,A,H,2.32,-1.0,-1.0
3761,E1,2010-02-16,0.203865774096,0.249205475076,0.546928750827,0.546928750827,-0.0117304670496,H,H,1.79,0.79,
3762,E1,2015-02-28,0.343747613578,0.28992160942,0.366330777002,0.366330777002,-0.00541643489405,H,H,2.69,1.69,1.8
3763,E2,2014-10-04,0.293730414675,0.288587129104,0.417682456221,0.417682456221,-0.036862998324,H,H,2.2,1.2,1.25
3764,I1,2014-11-23,0.345018092004,0.290550574125,0.364431333871,0.364431333871,-0.0129271566952,H,D,2.65,-1.0,-1.0
3765,E0,2012-12-08,0.513528301403,0.26143155848,0.225040140117,0.513528301403,-0.0482694514058,A,A,1.78,0.78,0.79
3766,SC0,2010-02-27,0.296611594128,0.288626877085,0.414761528786,0.414761528786,-0.05252819084,H,D,2.14,-1.0,-1.0
3767,E0,2014-01-11,0.0823932683995,0.186650665779,0.730956065821,0.730956065821,0.00102905852215,H,H,1.37,0.37,0.38
3768,I1,2011-01-30,0.183602884108,0.259554741636,0.556842374256,0.556842374256,-0.0279529473816,H,H,1.71,0.71,
3769,E2,2009-11-21,0.251429959472,0.277586840039,0.470983200489,0.470983200489,-0.0498501328446,H,H,1.92,0.92,
3770,E1,2014-02-11,0.312234629846,0.290904939122,0.396860431032,0.396860431032,-0.0250804972381,H,D,2.37,-1.0,-1.0
3771,SP1,2009-10-04,0.321629230746,0.295285017674,0.38308575158,0.38308575158,-0.0284368821647,H,D,2.43,-1.0,-1.0
3772,D1,2011-11-26,0.350367212296,0.290256274621,0.359376513083,0.359376513083,-0.000335717133034,H,D,2.78,-1.0,-1.0
3773,SP1,2016-04-30,0.149358668013,0.246519175322,0.604122156665,0.604122156665,-0.0248086609455,H,H,1.59,0.59,0.62
3774,E0,2010-12-28,0.199704820565,0.257772843912,0.542522335523,0.542522335523,-0.00692821392771,H,A,1.82,-1.0,-1.0
3775,E1,2014-01-01,0.315202273259,0.282292790102,0.402504936639,0.402504936639,-0.00733112893488,H,H,2.44,1.44,1.43
3776,SC0,2011-03-05,0.334314813371,0.288494751645,0.377190434985,0.377190434985,-0.0104064642403,H,H,2.58,1.58,
3777,E0,2012-04-01,0.0930730323997,0.206186563911,0.70074040369,0.70074040369,-0.0135453105961,H,H,1.4,0.4,
3778,E2,2011-03-01,0.455505530123,0.270156192843,0.274338277034,0.455505530123,-0.0573149826971,A,A,1.95,0.95,
3779,E1,2013-05-04,0.248257699892,0.282758812764,0.468983487345,0.468983487345,-0.0335290754694,H,D,1.99,-1.0,-1.0
3780,I1,2012-05-13,0.250264663198,0.292039453399,0.457695883403,0.457695883403,-0.0373536215471,H,D,2.02,-1.0,-1.0
3781,E0,2011-05-14,0.541388353387,0.269170588753,0.18944105786,0.541388353387,-0.0400069954504,A,D,1.72,-1.0,-1.0
3782,E0,2013-01-19,0.274564348573,0.288749545635,0.436686105792,0.436686105792,-0.0372475434973,H,A,2.11,-1.0,-1.0
3783,F1,2009-12-13,0.158014804866,0.273943455971,0.568041739163,0.568041739163,-0.0454551933522,H,H,1.63,0.63,
3784,I1,2013-10-26,0.292123264631,0.298386874127,0.409489861242,0.409489861242,-0.0142389523169,H,H,2.36,1.36,1.45
3785,E2,2013-12-26,0.238542333809,0.255412956556,0.506044709635,0.506044709635,-0.0120900053904,H,H,1.93,0.93,0.99
3786,F1,2012-02-04,0.229203020477,0.284025881056,0.486771098467,0.486771098467,-0.0182794065837,H,H,1.98,0.98,
3787,E0,2015-01-01,0.202021573821,0.244912440975,0.553065985204,0.553065985204,-0.00873176760453,H,D,1.78,-1.0,-1.0
3788,E2,2010-01-16,0.539708054325,0.260025442022,0.200266503653,0.539708054325,-0.0663525517353,A,H,1.65,-1.0,-1.0
3789,SP1,2016-02-12,0.31448085488,0.266890606783,0.418628538337,0.418628538337,0.0104652730313,H,D,2.45,-1.0,-1.0
3790,E1,2010-12-26,0.189070588473,0.27134562781,0.539583783717,0.539583783717,-0.04521153792,H,H,1.71,0.71,
3791,E2,2010-04-17,0.332126502312,0.271490072898,0.39638342479,0.39638342479,0.00112650779392,H,A,2.53,-1.0,-1.0
3792,I1,2016-04-20,0.427442829276,0.277213736993,0.295343433731,0.427442829276,-0.0312727670541,A,H,2.18,-1.0,-1.0
3793,E2,2010-04-10,0.26476685918,0.264528915447,0.470704225373,0.470704225373,-0.0318083374408,H,H,1.99,0.99,
