,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_scale_pos_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,4.24745747447,0.0123432576656,-14.1084781562,-1.52621959846,0.8,0,0.1,10,1,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 1, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 10, 'gamma': 0}",17,-13.960480058,-1.51286036856,-13.6857727958,-1.40581705412,-14.4349847217,-1.70553470002,-14.6847239575,-1.52356346096,-14.1602670526,-1.3380244143,-14.1602699434,-1.56994933777,-14.085353723,-1.58065300839,-13.6956745134,-1.57335444355,0.0249386574599,0.00462301523569,0.31927761788,0.105682667455
11,4.11709842086,0.0146626830101,-14.0148178388,-2.61625274856,0.8,0,0.1,10,3,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 3, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 10, 'gamma': 0}",15,-13.9604852615,-2.71530165089,-12.911569139,-2.56901013992,-13.7357152083,-2.23004289324,-15.0593437963,-2.7188697063,-14.7346796677,-2.48337755344,-13.8356006113,-2.73670907473,-14.3101185728,-2.81163774278,-13.5707093339,-2.66507322721,0.0384775396751,0.010068128057,0.634817494475,0.174805291888
12,4.02691096067,0.0187409222126,-13.9960802245,-3.76783837481,0.8,0,0.1,10,5,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 5, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 10, 'gamma': 0}",13,-14.3101168383,-3.90704066684,-13.1613060622,-3.6679786413,-13.5858642663,-3.70722799427,-14.8095918409,-3.91060839184,-14.4849352284,-3.69652391064,-14.035387606,-3.91774086813,-13.6607810649,-3.72506810613,-13.9206043148,-3.61051841932,0.0351947419317,0.00901960876499,0.498042021091,0.115942612452
13,3.93630948663,0.0142059922218,-13.9960817423,-4.8270984257,0.8,0,0.1,10,7,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 7, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 10, 'gamma': 0}",14,-14.5848287257,-4.96319489876,-13.4110528141,-4.9596256043,-13.7357076922,-4.77765362181,-14.6597524622,-4.93464905121,-14.1103205931,-4.68488335505,-13.6857548728,-4.7491062048,-13.8106314287,-4.74910835248,-13.970586915,-4.79856631723,0.0541654382606,0.00787933705313,0.409519719684,0.102042928651
14,3.88614520431,0.010736644268,-13.9242750484,-5.60136434634,0.8,0,0.1,10,9,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 9, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 10, 'gamma': 0}",11,-14.0104213141,-5.58760897394,-13.1113624934,-5.73746688826,-13.8356069711,-5.4377503162,-14.3101145256,-5.60544809456,-14.3600627197,-5.61615449108,-13.5109341701,-5.72319342756,-14.210212934,-5.6268580791,-14.0455729657,-5.47643450002,0.0278805003653,0.00291149955513,0.400362746209,0.0979909500741
15,9.30648767948,0.0133201479912,-14.33015006,-0.00133802077976,0.8,0,0.1,30,1,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 1, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 30, 'gamma': 0}",20,-13.9854590694,-9.99200722163e-16,-13.7107483383,-9.99200722163e-16,-14.185246064,-9.99200722163e-16,-15.3090893919,-9.99200722163e-16,-14.9594583933,-9.99200722163e-16,-14.1852437514,-0.0071361108254,-14.0603856967,-0.0035680554127,-14.245508574,-9.99200722163e-16,0.141662529964,0.00379759462526,0.497358930579,0.00248326147143
16,7.70961496234,0.0219801664352,-14.264588539,-0.253330993669,0.8,0,0.1,30,3,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 3, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 30, 'gamma': 0}",19,-14.0853566139,-0.206948865997,-13.6608001442,-0.260469944997,-14.509914818,-0.281878442679,-15.1592477005,-0.285446745901,-14.3850457782,-0.235493557108,-13.8356167999,-0.253334164584,-14.5348903604,-0.278310139457,-13.9456054508,-0.22476608863,0.0999427576242,0.0131843787275,0.451483430972,0.0269414421876
17,6.88638645411,0.0167862474918,-14.0585309403,-1.06149002371,0.8,0,0.1,30,5,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 5, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 30, 'gamma': 0}",16,-14.2851482338,-0.999062206402,-13.3860830533,-1.0846952885,-14.1852547365,-1.10610527303,-15.0343601596,-1.02047045627,-13.7107454475,-1.08469619713,-14.0354032163,-1.07042405808,-13.810647039,-1.07755917767,-14.020578194,-1.0489075326,0.08148990223,0.0170622394129,0.455023116269,0.0338077696677
18,6.35775834322,0.0180002748966,-13.9398927506,-2.19835559048,0.8,0,0.1,30,7,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 7, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 30, 'gamma': 0}",12,-14.5848345073,-2.24075424594,-13.0863927326,-2.13014238047,-13.8356121746,-2.25859625767,-14.6347832796,-2.22291281244,-14.060386853,-2.26573187288,-13.5109492023,-2.18366461591,-13.8605825136,-2.13371250096,-13.9456048722,-2.15133003757,0.136920408031,0.0113807529259,0.479994810081,0.0522352885412
19,5.8953884542,0.0149359405041,-14.1553118203,-3.35350468735,0.8,0,0.1,30,9,23,binary:logistic,1,0.8,"{'colsample_bytree': 0.8, 'scale_pos_weight': 1, 'learning_rate': 0.1, 'min_child_weight': 9, 'n_estimators': 23, 'subsample': 0.8, 'objective': 'binary:logistic', 'max_depth': 30, 'gamma': 0}",18,-14.4349881907,-3.30047463341,-13.2612117009,-3.2326797633,-13.9854573349,-3.32901792026,-14.2102256536,-3.39681163393,-14.6847349426,-3.44676622697,-13.6857675924,-3.31831317581,-14.5848281476,-3.38253767762,-14.3954546391,-3.42143646751,0.0736886525057,0.0124800662154,0.454494376496,0.0664075869304
