,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,143.59219566,1.24690231681,-13.5246225147,-4.41853471916,entropy,10,,1,2,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",31,-13.4110181244,-4.54570474346,-12.7866630969,-4.4065515736,-13.435994245,-4.2495562268,-14.3100827267,-4.16392248388,-13.785629869,-4.22814772912,-13.8105984735,-4.83828404825,-13.3860396912,-4.43509444744,-13.2707703387,-4.48101650069,2.28705368516,0.179539445128,0.420702889502,0.2019628168
1,229.178117335,2.42309084535,-13.5745746454,-4.41630377265,entropy,10,,1,2,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",63,-13.4859412828,-4.54570499126,-12.8615833645,-4.48148057206,-13.5109150907,-4.21387534227,-14.3100804141,-4.10326529406,-13.960447681,-4.23171578454,-13.7107020854,-4.83114793743,-13.4110140773,-4.37800539563,-13.3457477106,-4.54523486399,15.6270648017,0.132572420725,0.404329161484,0.219152186695
2,297.140262365,2.73492965102,-13.5058891647,-4.43012973638,entropy,10,,1,2,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",22,-13.2112230355,-4.53143260441,-12.9115321367,-4.48504854487,-13.4110192808,-4.21030736946,-14.2351589902,-4.13180957216,-13.8855239445,-4.31378114163,-13.7606514357,-4.81330774297,-13.5358836952,-4.39227761728,-13.0958242948,-4.56307329824,3.73462757416,0.0983980168735,0.412159506927,0.203120744192
3,209.005137026,1.94269293547,-13.6557485925,-4.83777783431,entropy,10,,1,10,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",97,-13.4609634277,-4.91321569001,-12.8366118692,-4.92035279207,-13.5608661756,-4.6170683298,-14.5348493109,-4.68485997839,-14.1352672274,-4.68842943805,-13.7356799404,-5.22720365769,-13.6108068536,-4.78476453871,-13.3707378536,-4.86632824978,3.21154791715,0.183437463374,0.475713923747,0.181034872634
4,255.03546688,2.56409201026,-13.5933073449,-4.80298972853,entropy,10,,1,10,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",73,-13.4609651622,-4.84899077518,-12.8615868334,-4.8739679891,-13.5608650193,-4.57781905944,-14.4848993824,-4.65274731447,-14.0103941405,-4.68486121744,-13.5109121999,-5.21293118823,-13.5109104654,-4.74551617698,-13.3457465535,-4.82708410741,3.15850102766,0.287479462823,0.446912222435,0.182455034429
5,295.03219986,2.77626264095,-13.6307715152,-4.82216656643,entropy,10,,1,10,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",88,-13.3610693522,-4.90251111076,-12.9115338712,-4.80974266126,-13.4859418609,-4.63847624926,-14.5348481546,-4.60993064952,-14.1352637584,-4.69199708045,-13.810600208,-5.21649940885,-13.5858342019,-4.77762867569,-13.220784267,-4.93054669568,3.36064663366,0.311721459511,0.48546122387,0.184244463313
6,208.497824162,2.61541482806,-13.6463817007,-6.25473391203,entropy,10,,1,30,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",95,-13.5109121999,-6.26551868639,-12.9115344493,-6.40467342571,-13.3111246271,-6.0906848798,-14.3600309208,-6.08711376808,-14.2851077625,-6.18345382491,-13.885518741,-6.57236880858,-13.5358871642,-6.24054072904,-13.3707384322,-6.19351717376,6.77746128757,0.48834880685,0.465496037037,0.153104735627
7,232.344314009,2.24513658881,-13.6057952331,-6.27391106445,entropy,10,,1,30,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",78,-13.5109127781,-6.24054196809,-12.8615862553,-6.43321786901,-13.1862538529,-6.10495751447,-14.2851100751,-6.08354587787,-14.3350559565,-6.22270251706,-13.8355711251,-6.59734536168,-13.3610687741,-6.21556425855,-13.4707053685,-6.29341314891,0.798261737732,0.316241161454,0.482603226346,0.159017727743
8,280.394350469,2.74500137568,-13.5839413927,-6.28907484879,entropy,10,,1,30,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",69,-13.4359919324,-6.24411051912,-12.7866648314,-6.46533011991,-13.3111246271,-6.07998063096,-14.2601374235,-6.0407287999,-14.1352643366,-6.26195112659,-13.8105961608,-6.6580023863,-13.4110181244,-6.24054031603,-13.5206879688,-6.32195489149,2.10861235993,0.312128844347,0.444210201741,0.186669422304
9,195.850461096,1.94855880737,-13.5995513613,-7.35235034251,entropy,10,,1,50,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",75,-13.5358871642,-7.22533525696,-12.9365082573,-7.38232862128,-13.3111223145,-7.2217686058,-14.5348516236,-7.1075882719,-13.960444212,-7.38946588855,-13.8355734377,-7.70345170855,-13.485938392,-7.35378244331,-13.1957935454,-7.43508194371,1.18337804783,0.251513605913,0.469517978585,0.16788682649
10,234.535996228,2.42302140594,-13.5808185895,-7.36305411476,entropy,10,,1,50,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",68,-13.6357835523,-7.22176662333,-12.8865606414,-7.4144413678,-13.3360955443,-7.20036043853,-14.5847998176,-7.08974766442,-13.8355734377,-7.41444252425,-13.7856252437,-7.76410889838,-13.3610676177,-7.33237394563,-13.2207825312,-7.46719145574,0.634366448434,0.293442652171,0.479285606774,0.193339086758
11,266.938980222,2.270470649,-13.5214996392,-7.34788956074,entropy,10,,1,50,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",30,-13.485938392,-7.17538124214,-12.7367166374,-7.40730542218,-13.1862509621,-7.17895144523,-14.4849040077,-7.06477135914,-13.8605466675,-7.45369105118,-13.8105984735,-7.72842850946,-13.3860414257,-7.29312517089,-13.2207831098,-7.48146228574,2.24717888477,0.52997567906,0.495619715987,0.199634048217
12,167.783800215,1.54030111432,-13.5496000256,-4.77801503811,entropy,10,,3,2,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",48,-13.3860420038,-5.07734656941,-12.7866659877,-4.85612812505,-13.111332429,-4.37800688249,-14.3850053069,-4.59208946382,-14.1352672274,-4.63490819385,-13.7856240874,-5.23790716311,-13.3860443165,-4.77049264747,-13.4207256611,-4.67724125971,1.02852939221,0.375270754745,0.492574356269,0.257989374782
13,204.767312527,2.04969149828,-13.4871589948,-4.78336650565,entropy,10,,3,2,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",11,-13.31112058,-4.95246438215,-12.7866654096,-4.9239211779,-13.061384235,-4.42795957566,-14.1602393009,-4.58852140841,-14.085317877,-4.63490778083,-13.8355722814,-5.24147513592,-13.3860454728,-4.78476495172,-13.2707703387,-4.71291763264,2.96332625797,0.543316251135,0.459939533535,0.237038212898
14,229.472229242,1.95259901881,-13.5308666033,-4.80165210813,entropy,10,,3,2,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",33,-13.2611723859,-4.97387238422,-12.8615879898,-4.91321668125,-13.1363056588,-4.46720851561,-14.3850047288,-4.57781707696,-14.0603429128,-4.65631627852,-13.6857259648,-5.24861108154,-13.5858365146,-4.81687736784,-13.270768603,-4.75929747909,2.30045122423,0.424020994578,0.471832916939,0.231025341043
15,165.982632697,1.45988562703,-13.5277440892,-5.07237516296,entropy,10,,3,10,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",32,-13.2361974217,-5.23791021942,-12.5868732115,-5.17725484686,-13.2861485065,-4.86326448369,-14.360031499,-4.84185515998,-14.010395875,-4.89180867918,-13.810596739,-5.44485553349,-13.610808588,-4.99171365252,-13.3207512033,-5.13033872857,4.15153449397,0.292497484474,0.510412792867,0.198897048328
16,153.025694042,1.21478423476,-13.465303203,-5.07014584559,entropy,10,,3,10,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",3,-13.1612748415,-5.19866160988,-12.6368219837,-5.1344379341,-13.2112265045,-4.79190354064,-14.4099779585,-4.88467207274,-13.8855262571,-4.95960197983,-13.7356741588,-5.48410430823,-13.4609651622,-5.02739428925,-13.2207819526,-5.08039103008,12.6980992404,0.286376897312,0.505645466973,0.199368781853
17,162.740855694,1.40471386909,-13.5058891647,-5.07817356439,entropy,10,,3,10,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",22,-13.2361962653,-5.1808210024,-12.6368219837,-5.13800615472,-13.4110181244,-4.81331154271,-14.3350548002,-4.8525589132,-13.8605507147,-5.00598645239,-13.785622931,-5.48767211583,-13.5109121999,-5.04880286953,-13.2707662887,-5.09822946433,0.805286400433,0.294932686029,0.472227865172,0.196639014559
18,110.658338696,0.932415366173,-13.5620865404,-6.3840737784,entropy,10,,3,30,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",51,-13.386046051,-6.45462744053,-12.8865623759,-6.37969712042,-13.3860443165,-6.23697647337,-14.3850024161,-6.1977243119,-14.0103947187,-6.31904075663,-13.8605455112,-6.72936456839,-13.3360914971,-6.32617430676,-13.2457767243,-6.42898524921,1.23565325618,0.156649342602,0.45232231112,0.154185411027
19,137.318319321,1.48417380452,-13.5683301231,-6.39076253435,entropy,10,,3,30,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",56,-13.4359913542,-6.42608192339,-12.9365105699,-6.4011054529,-13.3610710867,-6.21199958986,-14.4099785367,-6.17988395223,-13.9354715604,-6.34401739232,-13.7856217747,-6.7293648162,-13.3360920753,-6.31546939709,-13.345743082,-6.51817775084,1.27093038177,1.0069248027,0.426265969646,0.164514706566
20,167.987130165,1.65719071031,-13.54335413,-6.38273499114,entropy,10,,3,30,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",43,-13.3360972787,-6.41894581256,-12.8865623759,-6.45105806347,-13.3860437383,-6.17631862272,-14.4099785367,-6.19058811847,-13.9104977524,-6.21913454425,-13.810596739,-6.73650084442,-13.3360926535,-6.41537536166,-13.2707668673,-6.45395856159,4.19840895525,0.54656647423,0.443519718677,0.174485307253
21,109.83913976,0.952365219593,-13.5652086932,-7.37331136299,entropy,10,,3,50,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",53,-13.4609622714,-7.23247128518,-12.7117428294,-7.4929389999,-13.4110198589,-7.20392775051,-14.6347474335,-7.18251693995,-14.0603411783,-7.32880927694,-13.7856235092,-7.69274779012,-13.2611729641,-7.31453391638,-13.1957923882,-7.53854494496,1.60895040553,0.162095857791,0.551103953596,0.171032530002
22,136.505067915,1.16095149517,-13.5870626058,-7.36662130196,entropy,10,,3,50,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",71,-13.4859372356,-7.26101564588,-12.8116386394,-7.42157772644,-13.4359948232,-7.20035986031,-14.6846938931,-7.10758769368,-13.9854191763,-7.38946679718,-13.7107015072,-7.64636298716,-13.3610687741,-7.35378318674,-13.2207819526,-7.5528165183,2.58348101007,0.268149777561,0.524217934661,0.166780110949
23,159.523920327,1.56006142497,-13.5745744286,-7.36528266324,entropy,10,,3,50,350,"{'min_samples_leaf': 3, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",62,-13.4609628495,-7.20035787784,-12.7616910235,-7.45368997734,-13.2861490847,-7.1504063411,-14.659719507,-7.14683605541,-14.135262024,-7.38233019074,-13.7356758933,-7.71058798458,-13.4859395483,-7.31096602617,-13.0708312589,-7.56708685273,1.39154588081,0.225718729367,0.563071863842,0.191085191543
24,114.645132393,1.06032112241,-13.4715470748,-5.71729925924,entropy,10,,10,2,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",4,-13.2112230355,-5.73030781379,-12.8116386394,-5.8088059415,-13.1862521184,-5.54477033658,-14.3100815704,-5.4912471099,-14.1102911068,-5.75528502771,-13.7606491231,-6.00861431871,-13.3360926535,-5.65180935567,-13.0458405373,-5.74755417005,1.89315806988,0.153195979495,0.497365154848,0.150382914731
25,131.433765024,1.25706672668,-13.4902799189,-5.71640686094,entropy,10,,10,2,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",13,-13.386042582,-5.70176345309,-12.8366130255,-5.78739760903,-13.21122477,-5.50552131403,-14.4349546573,-5.51265544238,-14.0103947187,-5.75885324833,-13.6857271211,-6.04072681743,-13.2861479284,-5.65180902525,-13.0708312589,-5.772527978,2.44800942085,0.224758848516,0.491782686843,0.16029233462
26,159.65097186,1.64042833447,-13.5027681684,-5.72711063162,entropy,10,,10,2,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",20,-13.41101639,-5.7088992335,-12.8865606414,-5.84091819241,-13.2362014688,-5.48768087176,-14.509875503,-5.52335977382,-14.035369683,-5.79453355465,-13.6357783489,-6.01931831975,-13.3111200018,-5.65180886005,-12.9958567799,-5.79036624706,0.673231363803,0.389428974089,0.508490229759,0.162683608237
27,113.482281715,1.07359442115,-13.4715470748,-5.71729925924,entropy,10,,10,10,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",4,-13.2112230355,-5.73030781379,-12.8116386394,-5.8088059415,-13.1862521184,-5.54477033658,-14.3100815704,-5.4912471099,-14.1102911068,-5.75528502771,-13.7606491231,-6.00861431871,-13.3360926535,-5.65180935567,-13.0458405373,-5.74755417005,0.520054148376,0.179621358713,0.497365154848,0.150382914731
28,130.87027505,1.21561011672,-13.4902799189,-5.71640686094,entropy,10,,10,10,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",13,-13.386042582,-5.70176345309,-12.8366130255,-5.78739760903,-13.21122477,-5.50552131403,-14.4349546573,-5.51265544238,-14.0103947187,-5.75885324833,-13.6857271211,-6.04072681743,-13.2861479284,-5.65180902525,-13.0708312589,-5.772527978,1.36887694436,0.196796849621,0.491782686843,0.16029233462
29,154.663333356,1.61962777376,-13.5027681684,-5.72711063162,entropy,10,,10,10,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",20,-13.41101639,-5.7088992335,-12.8865606414,-5.84091819241,-13.2362014688,-5.48768087176,-14.509875503,-5.52335977382,-14.035369683,-5.79453355465,-13.6357783489,-6.01931831975,-13.3111200018,-5.65180886005,-12.9958567799,-5.79036624706,0.89070449789,0.50739142407,0.508490229759,0.162683608237
30,109.29286021,1.00936618447,-13.5371109087,-6.31851310171,entropy,10,,10,30,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",39,-13.2861438812,-6.21556681924,-13.0114325719,-6.42965171346,-13.3610733993,-6.09782272529,-14.36002803,-6.01575497271,-13.960447681,-6.36185948665,-13.635782396,-6.78645618089,-13.3860414257,-6.27979181667,-13.2957633746,-6.36120109873,2.30526438193,0.240662253874,0.405832729301,0.220081715639
31,128.400477886,1.24010881782,-13.480914328,-6.30602456383,entropy,10,,10,30,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",8,-13.1862492276,-6.19058993574,-12.9365099918,-6.42965187867,-13.311124049,-6.06214217116,-14.3600291863,-6.05143577464,-13.8605501365,-6.34045082377,-13.5858342019,-6.76861565602,-13.3610681959,-6.22627057247,-13.2457796172,-6.37903969817,0.736782850447,0.214362869499,0.419783526147,0.217879133438
32,149.433983207,1.37235277891,-13.4871581275,-6.29844229675,entropy,10,,10,30,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",10,-13.1612748415,-6.21556657144,-12.8116397957,-6.39040260831,-13.3360967006,-6.00505278894,-14.3850024161,-6.05500399526,-14.0603423346,-6.31190596745,-13.5858347801,-6.79716034713,-13.3111194237,-6.22983871048,-13.2457801958,-6.38260738502,1.10594848955,0.270975384587,0.476854444779,0.229498331424
33,105.346427768,0.989779382944,-13.5620873355,-7.39739743429,entropy,10,,10,50,250,"{'min_samples_leaf': 10, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",52,-13.3610699304,-7.45012481304,-12.8865623759,-7.44298771097,-13.1862532747,-7.13613601932,-14.335057691,-7.20749564072,-14.1352643366,-7.36449115272,-13.635778927,-7.69631964528,-13.7606543265,-7.30739970542,-13.1957929668,-7.57422478686,0.353958527716,0.162896024068,0.466784164764,0.172837960007
34,125.996156096,1.31968179345,-13.533988756,-7.38357153016,entropy,10,,10,50,300,"{'min_samples_leaf': 10, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",36,-13.3860437383,-7.41801280994,-12.7367177937,-7.43941957296,-13.1363039243,-7.16824868324,-14.285109497,-7.17895094961,-13.9604465246,-7.32881035078,-13.6607538913,-7.68561473561,-13.7606543265,-7.31453523803,-13.3457442392,-7.53497990113,0.674396533216,0.361243498497,0.456171302418,0.163729237304
35,147.627171218,1.35425129533,-13.5464767887,-7.39918229127,entropy,10,,10,50,350,"{'min_samples_leaf': 10, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 10}",45,-13.4609663185,-7.44298977605,-12.8865612195,-7.49650870737,-12.986458764,-7.16824917886,-14.2601351108,-7.20035977771,-14.1352660711,-7.38589940259,-13.560856925,-7.69275084644,-13.7107055543,-7.29669496096,-13.370737275,-7.51000568021,0.838731889364,0.22989324613,0.456972745535,0.163323463342
36,167.340922266,1.16910025477,-13.7119621583,-9.99200722163e-16,entropy,30,,1,2,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",106,-13.560874848,-9.99200722163e-16,-12.8865814552,-9.99200722163e-16,-13.7606751404,-9.99200722163e-16,-14.5098951605,-9.99200722163e-16,-13.9105116283,-9.99200722163e-16,-13.6357962719,-9.99200722163e-16,-13.9105133628,-9.99200722163e-16,-13.520711112,-9.99200722163e-16,0.567256475377,0.387904475381,0.427855014224,0.0
37,198.977392346,1.3492860496,-13.6058130131,-9.99200722163e-16,entropy,30,,1,2,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",82,-13.4360063864,-9.99200722163e-16,-12.7367374512,-9.99200722163e-16,-13.6358049443,-9.99200722163e-16,-14.4849184617,-9.99200722163e-16,-14.0104080164,-9.99200722163e-16,-13.3610849626,-9.99200722163e-16,-13.7356943945,-9.99200722163e-16,-13.4457337401,-9.99200722163e-16,0.939470107503,0.243338077467,0.477504234068,0.0
38,232.503179371,1.50729215145,-13.5308840943,-9.99200722163e-16,entropy,30,,1,2,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",35,-13.4360052301,-9.99200722163e-16,-12.6368404849,-9.99200722163e-16,-13.4360133244,-9.99200722163e-16,-14.5848142717,-9.99200722163e-16,-13.8605640124,-9.99200722163e-16,-13.2362136102,-9.99200722163e-16,-13.8605657469,-9.99200722163e-16,-13.1958137957,-9.99200722163e-16,1.51657840142,0.200620791559,0.541375290006,0.0
39,164.276608258,1.03563395143,-13.5745911968,-9.99200722163e-16,entropy,30,,1,10,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",64,-13.2362124539,-9.99200722163e-16,-12.7117561271,-9.99200722163e-16,-13.610826511,-9.99200722163e-16,-14.534863765,-9.99200722163e-16,-13.7356938163,-9.99200722163e-16,-13.5608760043,-9.99200722163e-16,-13.610826511,-9.99200722163e-16,-13.5956896411,-9.99200722163e-16,2.26922234363,0.196959317122,0.475721104318,0.0
40,189.775666118,1.09160625935,-13.5714680322,-9.99200722163e-16,entropy,30,,1,10,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",60,-13.3610820718,-9.99200722163e-16,-12.6118614735,-9.99200722163e-16,-13.735696129,-9.99200722163e-16,-14.5348608742,-9.99200722163e-16,-13.6357985845,-9.99200722163e-16,-13.6108236202,-9.99200722163e-16,-13.5109272321,-9.99200722163e-16,-13.5706937123,-9.99200722163e-16,1.04137842369,0.237803982805,0.491137852439,0.0
41,198.742879122,1.08676898479,-13.5308807695,-9.99200722163e-16,entropy,30,,1,10,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 10, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",34,-13.2112369114,-9.99200722163e-16,-12.6618119802,-9.99200722163e-16,-13.4360058083,-9.99200722163e-16,-14.5098853317,-9.99200722163e-16,-13.5858492341,-9.99200722163e-16,-13.4859511115,-9.99200722163e-16,-13.8106163965,-9.99200722163e-16,-13.5457000978,-9.99200722163e-16,2.03097491094,0.166953710753,0.488439880258,0.0
42,136.621405363,0.9887355268,-13.4902921336,-0.027652484222,entropy,30,,1,30,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",15,-13.3610814936,-0.0285449389198,-12.6118574264,-0.0214086628883,-13.535904509,-0.024976635698,-14.4849138364,-0.0249768009041,-13.7107165394,-0.0285448563168,-13.3111275179,-0.039249352967,-13.6857415751,-0.0249768009041,-13.22079931,-0.0285418251781,7.25552408675,0.13452657882,0.496403962413,0.00496657739261
43,171.577461898,1.33945584297,-13.5777102416,-0.0263145404877,entropy,30,,1,30,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",65,-13.5109278103,-0.0214087454914,-12.761703743,-0.0214087454914,-13.7107240555,-0.024976635698,-14.3600442185,-0.0285449389198,-13.8355873136,-0.0285449389198,-13.5358969929,-0.0428174909828,-13.560871379,-0.0178406074756,-13.3457587037,-0.0249742209226,1.0692610126,0.422770691095,0.421676607038,0.00712236236197
44,187.647861868,1.17356339097,-13.4403399306,-0.0272066107366,entropy,30,,1,30,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 30, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",1,-13.3860564579,-0.0214086628883,-12.5619092323,-0.0214087454914,-13.6108259329,-0.0285446911107,-14.2851222165,-0.0285449389198,-13.6108201513,-0.0249768009041,-13.4359988703,-0.0428174909828,-13.5109243413,-0.0285450215229,-13.1208312166,-0.0214065340726,6.77937681273,0.276811394312,0.45463388287,0.00666067647425
45,116.767601877,0.81768912077,-13.5090225926,-0.674804837563,entropy,30,,1,50,250,"{'min_samples_leaf': 1, 'n_estimators': 250, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",26,-12.9864691709,-0.638686709849,-12.9115465907,-0.631550268612,-13.3610809154,-0.688639650833,-14.31009429,-0.685072338848,-14.1602462388,-0.71004856153,-13.610815526,-0.670799869388,-13.3111315651,-0.695775926864,-13.4207326041,-0.677865374577,1.1650794066,0.105539091735,0.471063568904,0.0254450728238
46,140.464237809,0.865122944117,-13.477802294,-0.666776877302,entropy,30,,1,50,300,"{'min_samples_leaf': 1, 'n_estimators': 300, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",7,-13.0364162086,-0.638686792452,-12.8615983967,-0.620846102374,-13.2362089849,-0.674367676991,-14.0853277058,-0.677936228022,-14.010402813,-0.702912533308,-13.7107124923,-0.642255343483,-13.5358987274,-0.706480340912,-13.3457575465,-0.670730000877,1.06583597385,0.132187016558,0.412434122647,0.0286790946624
47,163.116157025,1.19293892384,-13.4965339094,-0.65607330998,entropy,30,,1,50,350,"{'min_samples_leaf': 1, 'n_estimators': 350, 'min_samples_split': 50, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",17,-12.961491894,-0.642254765262,-12.686778272,-0.635118406627,-13.3860547234,-0.670799869388,-14.0603527415,-0.660095868356,-14.0853271276,-0.713616947355,-13.8106071459,-0.631551177245,-13.5109226068,-0.670799456373,-13.4707180973,-0.624349989233,1.37602542488,0.201215255296,0.463467805423,0.0273837231389
48,135.093529105,0.7717705369,-13.5870791572,-9.99200722163e-16,entropy,30,,3,2,250,"{'min_samples_leaf': 3, 'n_estimators': 250, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",72,-13.1862619471,-9.99200722163e-16,-12.8366269014,-9.99200722163e-16,-13.386063974,-9.99200722163e-16,-14.5098905352,-9.99200722163e-16,-13.7856431667,-9.99200722163e-16,-13.535904509,-9.99200722163e-16,-13.6857444659,-9.99200722163e-16,-13.7706304778,-9.99200722163e-16,0.907933469472,0.113949894322,0.461170091659,0.0
49,161.655563086,0.864616543055,-13.5777134941,-9.99200722163e-16,entropy,30,,3,2,300,"{'min_samples_leaf': 3, 'n_estimators': 300, 'min_samples_split': 2, 'criterion': 'entropy', 'max_features': None, 'max_depth': 30}",67,-13.2362136102,-9.99200722163e-16,-12.7866787073,-9.99200722163e-16,-13.4859580495,-9.99200722163e-16,-14.6597403208,-9.99200722163e-16,-13.8355896263,-9.99200722163e-16,-13.6607758614,-9.99200722163e-16,-13.3860547234,-9.99200722163e-16,-13.5706919765,-9.99200722163e-16,1.56338363932,0.165176985232,0.503974798327,0.0
