,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_objective,param_reg_alpha,param_scale_pos_weight,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,20.5915514231,0.0431398451328,0.644437586004,0.682341249263,0.85,0,0.01,2,1,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",20,0.639237194069,0.684525252504,0.661831426389,0.679418436622,0.643153780899,0.681933120996,0.621737056904,0.685031695606,0.62912075158,0.684564191442,0.658182838766,0.679612032924,0.652301627831,0.682520543305,0.649939990196,0.681124720707,0.761031276477,0.0157471704605,0.013049473987,0.00208026308245
1,19.464686811,0.0248337388039,0.644549695471,0.68221657448,0.85,0,0.01,2,1,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",15,0.639875538636,0.684083851213,0.663292760645,0.679060706666,0.643461874475,0.681748914836,0.62284070718,0.68471505829,0.629217822158,0.684717642733,0.657387282066,0.67970214383,0.650474168675,0.682366295144,0.649851243302,0.681337983132,0.0690823305774,0.0109931827344,0.0127905604452,0.00203958923212
2,19.0514576137,0.0318813920021,0.64348944587,0.68201628183,0.85,0,0.01,2,1,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",46,0.638884785664,0.684486550474,0.66100210601,0.678908461448,0.644028471223,0.682008888243,0.620781122727,0.684915718736,0.628413824539,0.683728296496,0.656002971204,0.679189476528,0.651079804677,0.682081898752,0.647725543892,0.680810963963,0.0983740660384,0.0171327124567,0.0127641109453,0.00213736060673
3,19.6978574991,0.0223757624626,0.644319922942,0.682272783184,0.85,0,0.01,2,2,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",29,0.639012454577,0.68473293402,0.662038228926,0.679363991028,0.64307570239,0.681891511467,0.621983953811,0.684678316129,0.629386640556,0.684469471614,0.657170983494,0.679490973317,0.652050510465,0.682435321304,0.649844904238,0.681119746593,0.0568257452578,0.0141550229081,0.012850528216,0.00207259466104
4,19.6627966762,0.0307968556881,0.644401154238,0.682155715451,0.85,0,0.01,2,2,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",22,0.640026420079,0.684038343482,0.663582917266,0.678949274108,0.643295166307,0.681800883673,0.622741526372,0.684710707812,0.628992027551,0.684696967191,0.656602276516,0.679386755661,0.650393979936,0.682291475526,0.649578663556,0.681371316152,0.169614530598,0.0172260898147,0.012779714698,0.00209875730282
5,19.1129593849,0.0401384532452,0.643491684717,0.681961081948,0.85,0,0.01,2,2,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 2, 'gamma': 0}",44,0.638960753943,0.684418881146,0.661565537412,0.679013002159,0.643930345529,0.682066025966,0.620884523995,0.684782576858,0.628808437544,0.683651323174,0.655334028302,0.679053793281,0.650773821331,0.681985369814,0.647679057423,0.680717683185,0.134335634499,0.0212182738442,0.0126736712275,0.00210830711992
6,28.3857802153,0.0473771393299,0.6446537259,0.722762039387,0.85,0,0.01,3,1,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",10,0.636145707159,0.724797353841,0.663369784039,0.718286668634,0.647013391519,0.722442108051,0.621496490688,0.724354186513,0.624809551745,0.725598531106,0.659735968026,0.720635970206,0.65005212268,0.724230585537,0.654613993272,0.72175091121,0.168968278356,0.0197273838513,0.0146381388456,0.00230633909717
7,27.9476731122,0.0565269887447,0.644838625612,0.722248813289,0.85,0,0.01,3,1,572,binary:logistic,0,1,0.9,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.9, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",5,0.636485454185,0.724258885185,0.663127107592,0.717447349301,0.644521209921,0.722672123459,0.623756546988,0.72392400601,0.62671086895,0.726911643414,0.659197859383,0.719435862659,0.650649317763,0.722666093093,0.654267457782,0.720674543193,0.367889572941,0.0185488903705,0.0137219754344,0.00279255779727
8,27.5141693652,0.0493144989014,0.644923456135,0.721606159669,0.85,0,0.01,3,1,572,binary:logistic,0,1,0.95,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 1, 'n_estimators': 572, 'subsample': 0.95, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",3,0.635236198041,0.723957453008,0.662272464453,0.716788833277,0.644464233712,0.721078922163,0.62363626388,0.723130409777,0.627341827712,0.725528492706,0.657790335991,0.718881176624,0.65238181657,0.723396284329,0.656272714979,0.720087705464,0.419012111341,0.0183636483599,0.0137264920539,0.00273077393397
9,28.2730259001,0.0454006493092,0.64439122795,0.722186167811,0.85,0,0.01,3,2,572,binary:logistic,0,1,0.85,"{'reg_alpha': 0, 'colsample_bytree': 0.85, 'scale_pos_weight': 1, 'learning_rate': 0.01, 'min_child_weight': 2, 'n_estimators': 572, 'subsample': 0.85, 'objective': 'binary:logistic', 'max_depth': 3, 'gamma': 0}",23,0.635860826113,0.724481814913,0.662692400218,0.717512563407,0.645922402623,0.721906719189,0.621447955398,0.724143899018,0.62595540662,0.724957438535,0.659242174212,0.719617269006,0.649594202776,0.723867105195,0.654421708335,0.721002533223,0.120879976348,0.0178362826061,0.0142505464839,0.00248819966473
