,A_MEANS_FIVE_AC,A_MEANS_FIVE_AF,A_MEANS_FIVE_AR,A_MEANS_FIVE_AS,A_MEANS_FIVE_AST,A_MEANS_FIVE_AY,A_MEANS_FIVE_FTAG,A_MEANS_FIVE_FTHG,A_MEANS_FIVE_FTR_A,A_MEANS_FIVE_FTR_D,A_MEANS_FIVE_FTR_H,A_MEANS_FIVE_HC,A_MEANS_FIVE_HF,A_MEANS_FIVE_HR,A_MEANS_FIVE_HS,A_MEANS_FIVE_HST,A_MEANS_FIVE_HTAG,A_MEANS_FIVE_HTHG,A_MEANS_FIVE_HTR_A,A_MEANS_FIVE_HTR_D,A_MEANS_FIVE_HTR_H,A_MEANS_FIVE_HY,A_MEANS_THREE_AC,A_MEANS_THREE_AF,A_MEANS_THREE_AR,A_MEANS_THREE_AS,A_MEANS_THREE_AST,A_MEANS_THREE_AY,A_MEANS_THREE_FTAG,A_MEANS_THREE_FTHG,A_MEANS_THREE_FTR_A,A_MEANS_THREE_FTR_D,A_MEANS_THREE_FTR_H,A_MEANS_THREE_HC,A_MEANS_THREE_HF,A_MEANS_THREE_HR,A_MEANS_THREE_HS,A_MEANS_THREE_HST,A_MEANS_THREE_HTAG,A_MEANS_THREE_HTHG,A_MEANS_THREE_HTR_A,A_MEANS_THREE_HTR_D,A_MEANS_THREE_HTR_H,A_MEANS_THREE_HY,A_STD_FIVE_AC,A_STD_FIVE_AF,A_STD_FIVE_AR,A_STD_FIVE_AS,A_STD_FIVE_AST,A_STD_FIVE_AY,A_STD_FIVE_FTAG,A_STD_FIVE_FTHG,A_STD_FIVE_FTR_A,A_STD_FIVE_FTR_D,A_STD_FIVE_FTR_H,A_STD_FIVE_HC,A_STD_FIVE_HF,A_STD_FIVE_HR,A_STD_FIVE_HS,A_STD_FIVE_HST,A_STD_FIVE_HTAG,A_STD_FIVE_HTHG,A_STD_FIVE_HTR_A,A_STD_FIVE_HTR_D,A_STD_FIVE_HTR_H,A_STD_FIVE_HY,A_STD_THREE_AC,A_STD_THREE_AF,A_STD_THREE_AR,A_STD_THREE_AS,A_STD_THREE_AST,A_STD_THREE_AY,A_STD_THREE_FTAG,A_STD_THREE_FTHG,A_STD_THREE_FTR_A,A_STD_THREE_FTR_D,A_STD_THREE_FTR_H,A_STD_THREE_HC,A_STD_THREE_HF,A_STD_THREE_HR,A_STD_THREE_HS,A_STD_THREE_HST,A_STD_THREE_HTAG,A_STD_THREE_HTHG,A_STD_THREE_HTR_A,A_STD_THREE_HTR_D,A_STD_THREE_HTR_H,A_STD_THREE_HY,H_MEANS_FIVE_AC,H_MEANS_FIVE_AF,H_MEANS_FIVE_AR,H_MEANS_FIVE_AS,H_MEANS_FIVE_AST,H_MEANS_FIVE_AY,H_MEANS_FIVE_FTAG,H_MEANS_FIVE_FTHG,H_MEANS_FIVE_FTR_A,H_MEANS_FIVE_FTR_D,H_MEANS_FIVE_FTR_H,H_MEANS_FIVE_HC,H_MEANS_FIVE_HF,H_MEANS_FIVE_HR,H_MEANS_FIVE_HS,H_MEANS_FIVE_HST,H_MEANS_FIVE_HTAG,H_MEANS_FIVE_HTHG,H_MEANS_FIVE_HTR_A,H_MEANS_FIVE_HTR_D,H_MEANS_FIVE_HTR_H,H_MEANS_FIVE_HY,H_MEANS_THREE_AC,H_MEANS_THREE_AF,H_MEANS_THREE_AR,H_MEANS_THREE_AS,H_MEANS_THREE_AST,H_MEANS_THREE_AY,H_MEANS_THREE_FTAG,H_MEANS_THREE_FTHG,H_MEANS_THREE_FTR_A,H_MEANS_THREE_FTR_D,H_MEANS_THREE_FTR_H,H_MEANS_THREE_HC,H_MEANS_THREE_HF,H_MEANS_THREE_HR,H_MEANS_THREE_HS,H_MEANS_THREE_HST,H_MEANS_THREE_HTAG,H_MEANS_THREE_HTHG,H_MEANS_THREE_HTR_A,H_MEANS_THREE_HTR_D,H_MEANS_THREE_HTR_H,H_MEANS_THREE_HY,H_STD_FIVE_AC,H_STD_FIVE_AF,H_STD_FIVE_AR,H_STD_FIVE_AS,H_STD_FIVE_AST,H_STD_FIVE_AY,H_STD_FIVE_FTAG,H_STD_FIVE_FTHG,H_STD_FIVE_FTR_A,H_STD_FIVE_FTR_D,H_STD_FIVE_FTR_H,H_STD_FIVE_HC,H_STD_FIVE_HF,H_STD_FIVE_HR,H_STD_FIVE_HS,H_STD_FIVE_HST,H_STD_FIVE_HTAG,H_STD_FIVE_HTHG,H_STD_FIVE_HTR_A,H_STD_FIVE_HTR_D,H_STD_FIVE_HTR_H,H_STD_FIVE_HY,H_STD_THREE_AC,H_STD_THREE_AF,H_STD_THREE_AR,H_STD_THREE_AS,H_STD_THREE_AST,H_STD_THREE_AY,H_STD_THREE_FTAG,H_STD_THREE_FTHG,H_STD_THREE_FTR_A,H_STD_THREE_FTR_D,H_STD_THREE_FTR_H,H_STD_THREE_HC,H_STD_THREE_HF,H_STD_THREE_HR,H_STD_THREE_HS,H_STD_THREE_HST,H_STD_THREE_HTAG,H_STD_THREE_HTHG,H_STD_THREE_HTR_A,H_STD_THREE_HTR_D,H_STD_THREE_HTR_H,H_STD_THREE_HY,INFO_AwayTeam,INFO_BbAvA,INFO_BbAvD,INFO_BbAvH,INFO_Date,INFO_Div,INFO_FTAG,INFO_FTHG,INFO_FTR,INFO_HTR,INFO_HomeTeam,INFO_PSA,INFO_PSD,INFO_PSH,INFO_WIN,INFO_WIN_P,probs_A,probs_D,probs_H,probs,pred,WIN,WIN_P,INFO_ODD,INFO_ODD_BET,prob_less_bet
31491,8.6,13.6,0.2,14.2,5.2,2.4,0.8,1.2,0.2,0.4,0.4,4.8,12.8,0.2,7.6,3.0,0.2,0.6,0.0,0.6,0.4,1.8,10.0,14.0,0.33,12.0,5.0,2.0,0.33,1.33,0.0,0.33,0.67,5.67,14.0,0.0,7.33,3.67,0.33,0.67,0.0,0.67,0.33,1.67,2.702,4.669,0.447,4.266,1.304,0.894,0.837,0.837,0.447,0.548,0.548,2.168,2.168,0.447,1.673,1.581,0.447,0.548,0.0,0.548,0.548,1.304,1.0,6.245,0.577,3.464,1.732,1.0,0.577,1.155,0.0,0.577,0.577,2.517,2.0,0.0,2.309,1.528,0.577,0.577,0.0,0.577,0.577,1.528,3.8,16.2,0.2,8.0,3.2,2.6,0.8,1.6,0.2,0.2,0.6,6.2,12.6,0.2,17.6,6.0,0.6,0.6,0.4,0.4,0.2,2.2,3.67,14.33,0.0,8.33,4.0,2.0,0.67,2.0,0.0,0.33,0.67,7.33,11.67,0.33,17.33,6.33,0.67,1.0,0.33,0.33,0.33,1.67,0.447,5.848,0.447,2.55,2.168,2.302,1.095,0.548,0.447,0.447,0.548,1.924,1.949,0.447,3.13,1.871,0.894,0.894,0.548,0.548,0.447,1.095,0.577,6.807,0.0,2.517,1.732,2.646,1.155,0.0,0.0,0.577,0.577,1.528,2.082,0.577,3.215,0.577,1.155,1.0,0.577,0.577,0.577,0.577,Bordeaux,4.49,3.65,1.77,2015-05-16,F1,1.0,1.0,D,D,Lyon,4.86,3.86,1.79,3.65,3.86,0.270679010148,0.353313542568,0.376007447285,0.376007447285,H,-1.0,-1.0,0,1.77,-0.188964304128
31492,3.2,12.4,0.0,10.4,3.4,1.4,0.4,1.0,0.0,0.6,0.4,8.4,10.0,0.0,12.8,4.0,0.2,0.6,0.2,0.4,0.4,0.8,2.33,13.0,0.0,8.0,2.33,1.33,0.67,1.33,0.0,0.67,0.33,10.67,9.0,0.0,14.67,4.33,0.33,0.67,0.33,0.33,0.33,0.67,1.643,2.881,0.0,3.647,1.673,1.14,0.548,1.225,0.0,0.548,0.548,3.847,2.646,0.0,4.147,0.707,0.447,0.894,0.447,0.548,0.548,0.447,0.577,1.732,0.0,1.0,0.577,1.528,0.577,1.528,0.0,0.577,0.577,2.517,2.0,0.0,3.512,0.577,0.577,1.155,0.577,0.577,0.577,0.577,2.6,16.6,0.6,8.2,2.2,1.0,0.6,1.8,0.0,0.6,0.4,6.2,14.2,0.2,9.4,3.8,0.2,1.0,0.0,0.4,0.6,1.4,3.67,16.67,0.33,8.0,2.67,1.33,0.67,1.67,0.0,0.67,0.33,5.67,14.0,0.33,8.33,3.0,0.33,1.0,0.0,0.33,0.67,1.33,2.191,3.507,0.894,3.114,1.643,1.0,0.548,1.643,0.0,0.548,0.548,2.683,3.421,0.447,3.507,3.564,0.447,1.0,0.0,0.548,0.548,1.14,2.309,3.512,0.577,3.606,1.528,1.155,0.577,2.082,0.0,0.577,0.577,3.512,1.732,0.577,2.082,2.646,0.577,1.0,0.0,0.577,0.577,0.577,Metz,14.35,5.87,1.22,2015-05-16,F1,0.0,2.0,H,H,Monaco,15.92,6.12,1.25,1.22,1.25,0.185421579825,0.313347398374,0.501231021801,0.501231021801,H,0.22,0.25,0,1.22,-0.318441109347
31493,4.8,13.2,0.0,12.0,5.8,2.4,2.0,1.2,0.6,0.2,0.2,3.6,15.8,0.2,14.8,3.8,0.8,0.8,0.2,0.4,0.4,2.2,4.67,11.67,0.0,13.67,7.33,2.33,2.67,1.0,1.0,0.0,0.0,3.67,14.33,0.33,15.33,4.0,1.33,1.0,0.33,0.33,0.33,2.67,2.588,4.324,0.0,2.915,2.387,0.548,1.225,1.304,0.548,0.447,0.447,1.949,3.899,0.447,6.058,1.924,0.837,0.837,0.447,0.548,0.548,1.304,3.055,5.132,0.0,0.577,0.577,0.577,0.577,1.0,0.0,0.0,0.0,1.155,4.726,0.577,2.887,1.0,0.577,1.0,0.577,0.577,0.577,1.528,2.8,18.0,0.0,9.0,3.4,1.8,1.4,1.6,0.2,0.2,0.6,5.4,11.8,0.2,11.6,4.6,0.6,0.6,0.4,0.2,0.4,1.6,2.67,17.67,0.0,5.33,1.33,1.0,0.33,1.33,0.0,0.33,0.67,8.0,9.67,0.33,11.33,4.0,0.33,0.33,0.33,0.33,0.33,1.0,1.789,4.359,0.0,5.099,3.05,1.924,2.074,1.342,0.447,0.447,0.548,3.647,3.033,0.447,1.517,2.302,0.894,0.548,0.548,0.447,0.548,1.342,1.528,5.033,0.0,1.155,0.577,1.0,0.577,1.528,0.0,0.577,0.577,1.0,0.577,0.577,0.577,2.646,0.577,0.577,0.577,0.577,0.577,0.0,Paris SG,1.46,4.28,7.19,2015-05-16,F1,2.0,1.0,A,A,Montpellier,1.49,4.6,7.32,1.46,1.49,0.278974074753,0.324419624286,0.396606300961,0.396606300961,H,-1.0,-1.0,0,7.19,0.257524242547
31494,5.2,12.8,0.2,10.2,5.2,2.0,2.0,1.6,0.4,0.2,0.4,4.8,12.2,0.0,14.2,5.6,0.8,0.2,0.4,0.4,0.2,2.2,5.67,12.0,0.0,12.0,6.67,2.33,3.0,1.0,0.67,0.33,0.0,3.67,12.33,0.0,13.0,4.67,1.33,0.0,0.67,0.33,0.0,2.0,3.633,3.962,0.447,4.97,3.564,2.0,2.345,1.517,0.548,0.447,0.548,3.033,2.387,0.0,3.701,3.05,1.095,0.447,0.548,0.548,0.447,0.837,5.033,5.0,0.0,5.568,4.041,2.309,2.646,1.732,0.577,0.577,0.0,1.155,1.528,0.0,4.583,2.517,1.155,0.0,0.577,0.577,0.0,1.0,5.6,10.2,0.0,9.2,3.6,3.2,1.0,1.0,0.4,0.0,0.6,3.0,16.8,0.2,9.4,3.2,0.4,0.6,0.2,0.2,0.6,2.4,7.67,8.67,0.0,10.33,4.0,2.67,1.33,0.67,0.67,0.0,0.33,4.0,16.67,0.0,9.33,3.0,0.67,0.67,0.33,0.0,0.67,2.0,4.037,3.194,0.0,4.55,2.074,0.837,1.0,0.707,0.548,0.0,0.548,1.581,5.762,0.447,1.673,0.837,0.894,0.548,0.447,0.447,0.548,1.517,4.041,3.055,0.0,4.041,2.646,0.577,1.155,0.577,0.577,0.0,0.577,1.0,1.528,0.0,2.309,1.0,1.155,0.577,0.577,0.0,0.577,1.732,Lorient,2.74,3.13,2.65,2015-05-16,F1,1.0,1.0,D,D,Nantes,2.83,3.21,2.77,3.13,3.21,0.325494451942,0.320671918683,0.353833629375,0.353833629375,H,-1.0,-1.0,0,2.65,-0.0235248611913
31495,5.0,17.2,0.0,8.0,2.2,2.4,1.0,3.2,0.0,0.0,1.0,5.0,11.6,0.0,16.8,8.2,0.4,1.2,0.0,0.4,0.6,1.4,5.0,18.33,0.0,6.0,1.67,2.33,1.0,2.67,0.0,0.0,1.0,5.0,12.33,0.0,16.33,7.67,0.33,0.67,0.0,0.67,0.33,1.67,2.345,3.493,0.0,4.062,0.837,0.548,0.0,0.837,0.0,0.0,0.0,2.0,3.05,0.0,6.907,3.633,0.548,1.095,0.0,0.548,0.548,0.894,2.646,4.163,0.0,3.0,0.577,0.577,0.0,0.577,0.0,0.0,0.0,2.0,3.215,0.0,2.082,0.577,0.577,0.577,0.0,0.577,0.577,1.155,5.4,14.0,0.2,11.6,4.6,1.8,1.8,1.0,0.6,0.4,0.0,5.0,14.2,0.0,13.0,2.6,0.6,0.6,0.0,1.0,0.0,3.0,6.67,13.67,0.0,12.67,5.33,2.33,2.0,1.33,0.33,0.67,0.0,4.67,13.67,0.0,14.33,2.67,1.0,1.0,0.0,1.0,0.0,2.67,3.435,3.742,0.447,3.286,2.302,1.483,0.837,0.707,0.548,0.548,0.0,1.581,5.215,0.0,3.317,1.14,0.548,0.548,0.0,0.0,0.0,1.871,4.163,5.033,0.0,4.163,2.517,1.528,1.0,0.577,0.577,0.577,0.0,1.528,7.234,0.0,3.786,1.528,0.0,0.0,0.0,0.0,0.0,2.082,Lens,5.93,3.73,1.6,2015-05-16,F1,1.0,2.0,H,D,Nice,6.4,3.96,1.62,1.6,1.62,0.261122521856,0.312461412787,0.426416065357,0.426416065357,H,0.6,0.62,0,1.6,-0.198583934643
31496,3.2,12.4,0.0,8.0,2.6,1.0,1.0,0.8,0.4,0.4,0.2,5.2,11.4,0.2,14.6,3.2,0.6,0.4,0.4,0.2,0.4,1.4,2.33,10.33,0.0,7.67,3.0,1.0,1.33,0.33,0.33,0.67,0.0,6.67,10.67,0.33,14.67,3.33,0.67,0.33,0.33,0.33,0.33,1.0,2.387,4.669,0.0,2.345,1.517,0.707,1.225,1.304,0.548,0.548,0.447,2.864,2.881,0.447,5.857,2.95,0.894,0.548,0.548,0.447,0.548,0.894,1.528,4.619,0.0,3.215,2.0,1.0,1.528,0.577,0.577,0.577,0.0,2.082,1.528,0.577,8.145,4.041,1.155,0.577,0.577,0.577,0.577,0.0,4.2,13.8,0.2,11.2,6.0,2.4,1.8,1.2,0.6,0.2,0.2,6.2,13.8,0.0,17.0,4.6,1.2,0.6,0.6,0.2,0.2,2.4,3.67,13.0,0.0,12.33,6.67,2.67,2.67,1.0,1.0,0.0,0.0,5.33,15.0,0.0,16.67,3.67,2.0,0.33,1.0,0.0,0.0,2.33,1.095,2.168,0.447,2.588,2.345,0.548,1.643,1.304,0.548,0.447,0.447,1.643,2.864,0.0,3.24,2.608,1.304,0.894,0.548,0.447,0.447,1.342,0.577,2.646,0.0,1.528,2.887,0.577,1.528,1.0,0.0,0.0,0.0,1.528,2.646,0.0,0.577,1.155,1.0,0.577,0.0,0.0,0.0,1.155,Rennes,3.59,3.3,2.08,2015-05-16,F1,0.0,1.0,H,D,Reims,3.77,3.43,2.14,2.08,2.14,0.263430246195,0.29784963417,0.438720119635,0.438720119635,H,1.08,1.14,0,2.08,-0.0420491111339
31535,6.4,13.6,0.0,9.6,2.6,1.6,0.2,0.6,0.2,0.2,0.6,3.8,15.2,0.2,8.8,2.6,0.0,0.4,0.0,0.6,0.4,1.2,7.33,13.33,0.0,12.33,3.0,2.0,0.33,0.67,0.33,0.0,0.67,3.0,15.33,0.33,8.0,3.33,0.0,0.67,0.0,0.33,0.67,1.0,1.517,3.578,0.0,5.225,1.14,0.894,0.447,0.548,0.447,0.447,0.548,3.114,5.357,0.447,1.789,1.14,0.0,0.548,0.0,0.548,0.548,0.837,1.155,4.041,0.0,4.933,1.0,0.0,0.577,0.577,0.577,0.0,0.577,1.0,7.572,0.577,2.0,0.577,0.0,0.577,0.0,0.577,0.577,1.0,4.0,14.2,0.0,9.0,3.4,2.2,1.0,1.8,0.0,0.2,0.8,6.6,12.2,0.0,16.4,5.2,0.4,0.4,0.2,0.6,0.2,1.8,3.0,12.33,0.0,9.67,3.33,2.0,0.67,1.33,0.0,0.33,0.67,8.0,11.0,0.0,14.33,4.0,0.67,0.33,0.33,0.67,0.0,2.0,2.915,3.271,0.0,3.464,1.14,0.837,0.707,0.837,0.0,0.447,0.447,3.782,4.97,0.0,4.159,2.775,0.548,0.548,0.447,0.548,0.447,0.837,2.646,2.887,0.0,4.619,0.577,1.0,0.577,0.577,0.0,0.577,0.577,4.359,5.292,0.0,3.512,3.0,0.577,0.577,0.577,0.577,0.0,1.0,Montpellier,3.81,3.37,1.99,2015-05-23,F1,1.0,2.0,H,H,Bordeaux,4.08,3.57,2.0,1.99,2.0,0.236072629223,0.327859242212,0.436068128565,0.436068128565,H,0.99,1.0,0,1.99,-0.0664444342487
31536,3.2,13.2,0.0,8.0,3.0,2.4,1.2,1.6,0.2,0.4,0.4,4.4,12.4,0.0,12.0,4.8,0.4,1.2,0.0,0.4,0.6,2.4,1.67,14.33,0.0,7.67,3.0,2.33,1.0,1.67,0.0,0.67,0.33,5.67,13.33,0.0,12.33,5.0,0.33,1.33,0.0,0.33,0.67,2.33,2.95,4.266,0.0,2.55,0.707,1.517,0.837,0.548,0.447,0.548,0.548,1.817,5.683,0.0,2.55,1.304,0.548,0.447,0.0,0.548,0.548,1.673,1.528,5.033,0.0,0.577,0.0,1.528,1.0,0.577,0.0,0.577,0.577,0.577,7.572,0.0,3.215,1.732,0.577,0.577,0.0,0.577,0.577,2.309,3.4,10.2,0.0,11.0,4.4,1.2,1.4,0.8,0.6,0.2,0.2,6.6,10.8,0.2,12.0,3.2,0.2,0.4,0.2,0.6,0.2,1.4,3.67,8.33,0.0,10.33,5.0,1.0,1.67,1.0,0.67,0.0,0.33,7.33,10.67,0.0,12.33,3.67,0.33,0.67,0.33,0.33,0.33,2.0,1.673,4.147,0.0,3.162,2.302,1.304,1.342,1.304,0.548,0.447,0.447,4.037,1.095,0.447,4.637,3.564,0.447,0.894,0.447,0.548,0.447,1.14,2.082,4.163,0.0,3.055,2.646,1.0,1.528,1.732,0.577,0.0,0.577,4.933,1.528,0.0,5.508,4.726,0.577,1.155,0.577,0.577,0.577,1.0,Evian Thonon Gaillard,4.45,3.6,1.79,2015-05-23,F1,2.0,3.0,H,D,Caen,4.92,3.79,1.79,1.79,1.79,0.270446831554,0.31908706134,0.410466107106,0.410466107106,H,0.79,0.79,0,1.79,-0.148193110771
31537,4.0,14.6,0.2,8.8,2.6,2.0,0.6,1.4,0.0,0.4,0.6,6.4,9.0,0.0,12.2,4.6,0.2,1.0,0.0,0.4,0.6,2.4,4.67,15.33,0.0,9.33,3.0,2.0,0.67,1.33,0.0,0.33,0.67,6.33,8.33,0.0,10.33,4.0,0.33,1.0,0.0,0.33,0.67,2.67,2.55,1.673,0.447,2.049,1.673,0.0,0.548,1.14,0.0,0.548,0.548,1.14,1.871,0.0,6.261,3.209,0.447,0.707,0.0,0.548,0.548,1.817,3.215,1.155,0.0,2.517,1.0,0.0,0.577,0.577,0.0,0.577,0.577,0.577,2.309,0.0,4.041,2.646,0.577,0.0,0.0,0.577,0.577,1.528,5.2,12.0,0.0,13.0,4.2,1.4,1.6,0.2,0.6,0.2,0.2,4.6,13.8,0.2,10.0,2.8,0.4,0.0,0.2,0.8,0.0,2.2,5.67,10.0,0.0,12.67,4.33,1.33,1.33,0.0,0.67,0.33,0.0,2.67,12.0,0.33,7.67,2.33,0.67,0.0,0.33,0.67,0.0,2.0,1.924,3.606,0.0,4.062,1.789,0.548,1.817,0.447,0.548,0.447,0.447,2.881,3.033,0.447,3.808,1.304,0.894,0.0,0.447,0.447,0.0,1.304,2.082,2.646,0.0,5.508,1.528,0.577,1.528,0.0,0.577,0.577,0.0,0.577,2.0,0.577,1.528,1.528,1.155,0.0,0.577,0.577,0.0,1.732,Nantes,2.17,3.25,3.4,2015-05-23,F1,0.0,1.0,H,H,Lens,2.18,3.41,3.68,3.4,3.68,0.308058910376,0.34371977631,0.348221313315,0.348221313315,H,2.4,2.68,0,3.4,0.0541036662557
31538,3.6,8.8,0.0,12.0,4.8,1.2,2.6,0.8,0.8,0.0,0.2,4.2,12.4,0.0,11.2,3.6,1.6,0.0,1.0,0.0,0.0,2.2,4.0,8.67,0.0,12.33,4.67,1.0,2.33,0.67,0.67,0.0,0.33,3.33,13.0,0.0,9.67,3.0,1.33,0.0,1.0,0.0,0.0,2.67,0.894,3.421,0.0,1.0,0.837,0.837,0.894,0.837,0.447,0.0,0.447,1.643,2.074,0.0,3.834,2.302,0.548,0.0,0.0,0.0,0.0,1.304,1.0,4.726,0.0,1.155,1.155,1.0,1.155,1.155,0.577,0.0,0.577,1.528,2.646,0.0,3.786,2.646,0.577,0.0,0.0,0.0,0.0,0.577,5.4,11.6,0.4,10.0,3.8,0.8,1.0,0.8,0.4,0.2,0.4,7.2,11.6,0.0,17.6,5.0,0.8,0.4,0.4,0.4,0.2,1.0,5.33,12.33,0.33,11.0,4.0,0.67,1.33,0.0,0.67,0.33,0.0,6.67,11.33,0.0,14.33,3.67,1.0,0.0,0.67,0.33,0.0,1.33,3.912,5.505,0.548,2.345,0.837,0.447,1.225,1.095,0.548,0.447,0.548,1.789,2.191,0.0,8.444,3.317,0.837,0.548,0.548,0.548,0.447,1.225,4.933,7.506,0.577,2.646,1.0,0.577,1.528,0.0,0.577,0.577,0.0,2.082,0.577,0.0,9.074,3.786,1.0,0.0,0.577,0.577,0.0,1.528,Monaco,1.48,4.19,6.81,2015-05-23,F1,1.0,0.0,A,A,Lorient,1.5,4.54,7.33,1.48,1.5,0.302161416423,0.329598594749,0.368239988828,0.368239988828,H,-1.0,-1.0,0,6.81,0.221397110708
31539,2.0,13.6,0.6,7.4,2.6,1.2,0.8,1.8,0.4,0.0,0.6,7.6,11.6,0.0,13.8,5.8,0.2,0.6,0.2,0.4,0.4,1.4,2.67,10.67,0.33,8.33,4.0,1.33,1.0,1.0,0.67,0.0,0.33,7.33,12.67,0.0,14.33,5.0,0.0,0.33,0.0,0.67,0.33,2.0,1.414,5.595,0.894,3.13,2.074,1.095,0.837,1.304,0.548,0.0,0.548,1.14,1.673,0.0,2.168,2.588,0.447,0.894,0.447,0.548,0.548,1.673,1.528,2.309,0.577,4.041,1.0,1.155,1.0,1.0,0.577,0.0,0.577,1.528,1.155,0.0,2.082,2.646,0.0,0.577,0.0,0.577,0.577,2.0,4.2,14.6,0.0,12.6,6.8,2.6,2.4,1.8,0.6,0.2,0.2,3.8,14.0,0.4,16.2,6.0,0.8,0.6,0.4,0.2,0.4,2.4,2.67,15.67,0.0,12.33,5.67,3.0,3.0,2.33,0.67,0.0,0.33,3.33,14.33,0.33,14.33,5.33,1.33,0.67,0.67,0.0,0.33,2.33,2.588,4.615,0.0,1.673,2.168,1.517,1.949,1.095,0.548,0.447,0.447,1.304,2.345,0.548,3.421,1.732,0.837,0.894,0.548,0.447,0.548,1.342,2.082,1.528,0.0,1.155,1.528,1.732,2.0,0.577,0.577,0.0,0.577,1.528,2.887,0.577,2.517,0.577,0.577,1.155,0.577,0.0,0.577,1.155,Bastia,11.94,6.3,1.22,2015-05-23,F1,0.0,3.0,H,H,Marseille,13.82,7.13,1.23,1.22,1.23,0.231750068797,0.2964116965,0.471838234703,0.471838234703,H,0.22,0.23,0,1.22,-0.347833896445
31540,5.4,10.2,0.4,11.2,2.8,2.0,1.0,2.2,0.4,0.0,0.6,4.0,17.4,0.0,10.4,4.4,0.2,1.0,0.0,0.8,0.2,1.8,5.33,9.67,0.33,11.67,3.0,2.0,1.33,3.0,0.33,0.0,0.67,3.67,16.33,0.0,12.0,4.67,0.33,1.67,0.0,0.67,0.33,1.33,3.209,2.683,0.548,4.604,2.683,1.0,0.707,2.49,0.548,0.0,0.548,2.915,4.159,0.0,4.393,2.074,0.447,1.732,0.0,0.447,0.447,0.837,3.786,2.082,0.577,4.619,3.464,1.0,0.577,3.0,0.577,0.0,0.577,3.786,5.132,0.0,3.606,2.082,0.577,2.082,0.0,0.577,0.577,0.577,5.8,12.4,0.2,9.4,5.6,1.8,2.4,1.6,0.6,0.0,0.4,5.6,13.6,0.0,17.4,6.4,1.2,0.6,0.6,0.0,0.4,1.6,7.33,13.67,0.0,11.67,7.0,2.0,2.33,1.0,0.67,0.0,0.33,4.33,13.0,0.0,17.67,6.67,1.0,0.33,0.67,0.0,0.33,1.33,3.271,4.775,0.447,5.32,3.782,1.304,1.14,1.517,0.548,0.0,0.548,1.949,2.074,0.0,2.881,1.517,0.837,0.894,0.548,0.0,0.548,0.548,3.512,6.11,0.0,6.028,4.583,1.0,1.528,1.732,0.577,0.0,0.577,1.155,2.646,0.0,0.577,0.577,1.0,0.577,0.577,0.0,0.577,0.577,Lille,2.23,3.29,3.22,2015-05-23,F1,4.0,1.0,A,A,Metz,2.32,3.36,3.37,2.23,2.32,0.277097051234,0.314056239908,0.408846708858,0.408846708858,H,-1.0,-1.0,0,3.22,0.0982877026471
31541,4.6,16.2,0.0,10.0,3.4,2.6,1.4,2.2,0.4,0.0,0.6,2.2,16.4,0.0,10.2,4.6,0.6,0.6,0.2,0.4,0.4,1.6,5.33,15.67,0.0,8.67,3.0,3.0,1.67,1.67,0.67,0.0,0.33,3.0,17.33,0.0,7.67,2.67,1.0,0.33,0.33,0.67,0.0,2.0,1.517,1.924,0.0,4.0,1.673,1.673,1.14,0.837,0.548,0.0,0.548,1.483,2.51,0.0,3.834,2.881,0.894,0.548,0.447,0.548,0.548,0.894,0.577,1.528,0.0,4.619,2.0,2.0,1.528,0.577,0.577,0.0,0.577,1.0,2.887,0.0,2.309,1.528,1.0,0.577,0.577,0.577,0.0,1.0,4.0,13.0,0.2,8.2,2.4,2.4,0.8,4.4,0.0,0.0,1.0,6.4,11.2,0.0,16.0,9.2,0.0,2.0,0.0,0.0,1.0,1.2,4.0,12.0,0.33,7.67,1.67,2.0,0.67,5.0,0.0,0.0,1.0,5.0,13.0,0.0,12.0,7.33,0.0,2.67,0.0,0.0,1.0,1.0,2.0,2.915,0.447,1.483,1.14,0.894,0.447,1.517,0.0,0.0,0.0,4.336,6.14,0.0,6.633,3.421,0.0,1.225,0.0,0.0,0.0,0.447,2.646,2.646,0.577,1.528,0.577,1.0,0.577,1.732,0.0,0.0,0.0,5.292,7.937,0.0,1.732,2.517,0.0,1.155,0.0,0.0,0.0,0.0,Reims,17.42,8.63,1.13,2015-05-23,F1,2.0,3.0,H,H,Paris SG,19.71,9.96,1.14,1.13,1.14,0.150182431929,0.26379687774,0.586020690331,0.586020690331,H,0.13,0.14,0,1.13,-0.298935061881
